ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,catocup,calif
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,20.43,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,1.936,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,NA,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,3.413,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,918.746,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,68.173,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,0.415,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,11.587,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.Alta
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,2.805,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,2.Media
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,268.996,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,9.SD
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,506.022,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,673.476,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,146.605,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,574.575,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,21.403,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,159.724,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,7.067,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,63.956,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,53.004,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,2304.46,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,92.783,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,340.671,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,1.445,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,18.908,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,1.285,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,7.682,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,1.553,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,253.596,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,5.707,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,29.859,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,2.516,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.Alta
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,8.465,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,2.Media
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,1.517,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Baja
AGO,Angola,AA:835,PC - Population Census,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,16.022,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,9.SD
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2011,749.467,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2011,741.742,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2011,283.834,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2011,119.394,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2011,5.511,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2011,239.915,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2011,35.15,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2011,3.59,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2011,14.695,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2011,3644.086,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2011,191.752,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2011,13.342,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2011,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2011,8.956,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_4,Status in employment (ICSE-93): 4. Members of producers' cooperatives,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2011,4.712,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2011,7.136,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2011,716.902,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2011,7.598,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2011,2.5,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2009,436.59,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2009,238.476,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
AGO,Angola,BX:13366,HS - Core Welfare Indicators Questionnaire,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2009,63.589,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
