ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,rama2,catocup
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2017,45.918,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2017,52.213,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2017,2.861,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2017,190.136,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2017,14.603,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2017,70.92,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2017,391.819,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2017,35.194,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2017,6.425,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2017,1.108,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2017,132.687,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2017,7.562,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2017,98.359,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.TCP_fliares
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2017,3.576,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,9.SD
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2017,0.648,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2017,1.799,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2017,0.5,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2017,3.854,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2017,3.026,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,18.3,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,61.5,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,19.51,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,83.22,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,218.51,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,115.64,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2015,18.41,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,1.93,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,2.94,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,2.18,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,6.34,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,2.41,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,1.94,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2015,2.2,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Asalariado_patr
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,1070.82,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,32.14,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,122.44,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,22.82,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,18.08,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
LAO,Lao People's Democratic Republic,AA:1338,PC - Population Census,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,16.84,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
